pizza_id,customer_id,employee_id,created_at,fulfilled_at
3926,123,1,2025-02-11 17:30:00,2025-02-11 17:45:00
3927,147,2,2025-02-11 10:19:00,2025-02-11 10:34:00
3928,218,2,2025-02-11 21:05:00,2025-02-11 21:37:00
3929,12,4,2025-02-11 17:53:00,2025-02-11 18:27:00
3930,280,3,2025-02-11 10:00:00,2025-02-11 10:21:00
3931,247,1,2025-02-11 17:35:00,2025-02-11 17:58:00
3932,29,2,2025-02-11 19:20:00,2025-02-11 19:35:00
3933,285,4,2025-02-11 21:53:00,2025-02-11 22:21:00
3934,72,2,2025-02-11 17:53:00,2025-02-11 18:14:00
3935,114,4,2025-02-11 16:35:00,2025-02-11 16:48:00
3936,237,1,2025-02-11 18:47:00,2025-02-11 19:03:00
3937,61,3,2025-02-11 12:14:00,2025-02-11 12:34:00
3938,127,3,2025-02-11 17:10:00,2025-02-11 17:33:00
3939,288,3,2025-02-11 12:48:00,2025-02-11 13:14:00
3940,73,1,2025-02-11 17:57:00,2025-02-11 18:11:00
3941,255,3,2025-02-11 20:49:00,2025-02-11 21:19:00
3942,58,3,2025-02-11 17:31:00,2025-02-11 17:52:00
3943,299,4,2025-02-11 18:03:00,2025-02-11 18:19:00
3944,98,4,2025-02-11 16:33:00,2025-02-11 16:49:00
3945,290,1,2025-02-12 14:13:00,2025-02-12 14:42:00
3946,232,2,2025-02-12 20:12:00,2025-02-12 20:41:00
3947,175,2,2025-02-12 15:57:00,2025-02-12 16:31:00
3948,120,4,2025-02-12 20:34:00,2025-02-12 21:01:00
3949,239,4,2025-02-12 11:06:00,2025-02-12 11:39:00
3950,197,4,2025-02-12 18:35:00,2025-02-12 18:47:00
3951,18,3,2025-02-12 16:42:00,2025-02-12 16:55:00
3952,100,3,2025-02-12 12:57:00,2025-02-12 13:26:00
3953,196,4,2025-02-12 11:54:00,2025-02-12 12:20:00
3954,40,4,2025-02-12 20:32:00,2025-02-12 20:48:00
3955,22,4,2025-02-12 21:53:00,2025-02-12 22:16:00
3956,80,3,2025-02-12 18:11:00,2025-02-12 18:42:00
3957,4,2,2025-02-12 18:45:00,2025-02-12 19:16:00
3958,57,1,2025-02-12 15:20:00,2025-02-12 15:48:00
3959,195,2,2025-02-12 15:24:00,2025-02-12 15:51:00
3960,14,1,2025-02-12 19:09:00,2025-02-12 19:32:00
3961,124,2,2025-02-12 20:19:00,2025-02-12 20:38:00
3962,280,4,2025-02-12 17:30:00,2025-02-12 17:48:00
3963,163,4,2025-02-12 14:07:00,2025-02-12 14:26:00
3964,11,2,2025-02-12 20:20:00,2025-02-12 20:51:00
3965,89,3,2025-02-12 15:14:00,2025-02-12 15:31:00
3966,20,1,2025-02-12 16:02:00,2025-02-12 16:30:00
3967,75,4,2025-02-12 18:06:00,2025-02-12 18:30:00
3968,2,4,2025-02-12 13:52:00,2025-02-12 14:16:00
3969,117,3,2025-02-12 10:00:00,2025-02-12 10:27:00
3970,15,1,2025-02-12 20:15:00,2025-02-12 20:27:00
3971,1,4,2025-02-12 11:31:00,2025-02-12 11:56:00
3972,295,2,2025-02-12 19:26:00,2025-02-12 19:44:00
3973,275,2,2025-02-12 19:42:00,2025-02-12 19:56:00
3974,73,2,2025-02-12 21:20:00,2025-02-12 21:46:00
3975,181,2,2025-02-12 12:12:00,2025-02-12 12:42:00
3976,162,1,2025-02-12 18:29:00,2025-02-12 18:57:00
3977,238,2,2025-02-12 16:30:00,2025-02-12 16:45:00
3978,230,3,2025-02-12 16:13:00,2025-02-12 16:34:00
3979,205,1,2025-02-12 18:26:00,2025-02-12 18:39:00
3980,256,4,2025-02-12 18:54:00,2025-02-12 19:28:00
3981,234,2,2025-02-12 14:49:00,2025-02-12 15:07:00
3982,212,2,2025-02-12 12:52:00,2025-02-12 13:09:00
3983,98,1,2025-02-12 19:52:00,2025-02-12 20:14:00
3984,67,4,2025-02-12 12:49:00,2025-02-12 13:19:00
3985,45,1,2025-02-12 19:54:00,2025-02-12 20:11:00
3986,61,2,2025-02-12 10:00:00,2025-02-12 10:32:00
3987,225,3,2025-02-12 20:38:00,2025-02-12 21:09:00
3988,7,3,2025-02-12 19:01:00,2025-02-12 19:19:00
3989,289,2,2025-02-12 19:28:00,2025-02-12 19:50:00
3990,116,2,2025-02-12 20:12:00,2025-02-12 20:40:00
3991,21,3,2025-02-12 21:33:00,2025-02-12 21:55:00
3992,164,1,2025-02-12 15:57:00,2025-02-12 16:29:00
3993,49,4,2025-02-12 16:41:00,2025-02-12 16:55:00
3994,240,1,2025-02-12 19:28:00,2025-02-12 19:40:00
3995,135,2,2025-02-12 10:58:00,2025-02-12 11:14:00
3996,99,1,2025-02-12 18:26:00,2025-02-12 18:48:00
3997,114,2,2025-02-12 12:18:00,2025-02-12 12:30:00
3998,36,1,2025-02-12 17:59:00,2025-02-12 18:30:00
3999,62,1,2025-02-12 20:57:00,2025-02-12 21:19:00
4000,296,3,2025-02-12 19:45:00,2025-02-12 20:15:00
4001,166,4,2025-02-12 18:57:00,2025-02-12 19:23:00
4002,30,1,2025-02-12 19:34:00,2025-02-12 20:06:00
4003,63,2,2025-02-12 21:53:00,2025-02-12 22:18:00
4004,247,2,2025-02-12 20:14:00,2025-02-12 20:26:00
4005,48,4,2025-02-12 14:06:00,2025-02-12 14:28:00
4006,140,3,2025-02-12 18:41:00,2025-02-12 19:12:00
4007,198,4,2025-02-12 16:30:00,2025-02-12 16:58:00
4008,74,4,2025-02-12 13:37:00,2025-02-12 14:09:00
4009,184,2,2025-02-12 19:56:00,2025-02-12 20:20:00
4010,291,4,2025-02-12 14:14:00,2025-02-12 14:33:00
4011,51,2,2025-02-12 14:06:00,2025-02-12 14:22:00
4012,224,4,2025-02-12 19:29:00,2025-02-12 19:47:00
4013,176,4,2025-02-12 17:48:00,2025-02-12 18:13:00
4014,145,4,2025-02-12 18:52:00,2025-02-12 19:23:00
4015,276,1,2025-02-12 21:53:00,2025-02-12 22:25:00
4016,194,2,2025-02-12 11:40:00,2025-02-12 11:53:00
4017,237,4,2025-02-12 21:53:00,2025-02-12 22:11:00
4018,182,1,2025-02-12 18:25:00,2025-02-12 18:54:00
4019,171,3,2025-02-12 16:40:00,2025-02-12 17:13:00
4020,271,4,2025-02-12 12:48:00,2025-02-12 13:15:00
4021,202,4,2025-02-12 19:33:00,2025-02-12 19:48:00
4022,104,4,2025-02-12 13:22:00,2025-02-12 13:46:00
4023,232,4,2025-02-13 18:49:00,2025-02-13 19:14:00
4024,163,1,2025-02-13 19:01:00,2025-02-13 19:21:00
4025,171,1,2025-02-13 21:01:00,2025-02-13 21:15:00
4026,95,3,2025-02-13 13:51:00,2025-02-13 14:13:00
4027,131,3,2025-02-13 14:40:00,2025-02-13 14:57:00
4028,94,2,2025-02-13 12:28:00,2025-02-13 13:02:00
4029,54,4,2025-02-13 10:49:00,2025-02-13 11:11:00
4030,218,3,2025-02-13 20:37:00,2025-02-13 21:09:00
4031,246,4,2025-02-13 20:29:00,2025-02-13 20:47:00
4032,156,1,2025-02-13 12:01:00,2025-02-13 12:28:00
4033,281,2,2025-02-13 18:03:00,2025-02-13 18:21:00
4034,187,3,2025-02-13 18:36:00,2025-02-13 18:58:00
4035,183,3,2025-02-13 10:00:00,2025-02-13 10:20:00
4036,216,1,2025-02-13 19:34:00,2025-02-13 19:46:00
4037,26,1,2025-02-13 18:46:00,2025-02-13 19:04:00
4038,93,1,2025-02-13 21:53:00,2025-02-13 22:11:00
4039,206,1,2025-02-13 19:47:00,2025-02-13 20:09:00
4040,57,3,2025-02-13 11:25:00,2025-02-13 11:52:00
4041,108,1,2025-02-13 20:59:00,2025-02-13 21:32:00
4042,62,4,2025-02-13 11:01:00,2025-02-13 11:13:00
4043,32,3,2025-02-13 17:36:00,2025-02-13 18:01:00
4044,298,3,2025-02-13 21:24:00,2025-02-13 21:55:00
4045,282,2,2025-02-13 10:00:00,2025-02-13 10:30:00
4046,177,4,2025-02-13 10:00:00,2025-02-13 10:16:00
4047,245,1,2025-02-13 11:02:00,2025-02-13 11:31:00
4048,60,2,2025-02-13 16:28:00,2025-02-13 16:46:00
4049,242,3,2025-02-13 13:15:00,2025-02-13 13:29:00
4050,82,1,2025-02-13 11:21:00,2025-02-13 11:35:00
4051,214,3,2025-02-13 20:15:00,2025-02-13 20:37:00
4052,61,2,2025-02-13 20:20:00,2025-02-13 20:38:00
4053,16,1,2025-02-13 17:41:00,2025-02-13 18:15:00
4054,219,1,2025-02-13 21:35:00,2025-02-13 21:53:00
4055,193,1,2025-02-13 13:21:00,2025-02-13 13:37:00
4056,235,3,2025-02-13 15:04:00,2025-02-13 15:33:00
4057,84,1,2025-02-13 12:16:00,2025-02-13 12:38:00
4058,130,1,2025-02-13 12:02:00,2025-02-13 12:34:00
4059,77,1,2025-02-13 12:33:00,2025-02-13 12:56:00
4060,167,3,2025-02-13 20:04:00,2025-02-13 20:23:00
4061,152,3,2025-02-13 21:43:00,2025-02-13 22:14:00
4062,255,4,2025-02-13 11:21:00,2025-02-13 11:36:00
4063,158,1,2025-02-13 10:39:00,2025-02-13 11:12:00
4064,238,4,2025-02-13 11:56:00,2025-02-13 12:13:00
4065,100,1,2025-02-13 11:25:00,2025-02-13 11:43:00
4066,126,1,2025-02-13 21:53:00,2025-02-13 22:27:00
4067,265,3,2025-02-13 14:09:00,2025-02-13 14:42:00
4068,264,2,2025-02-13 10:00:00,2025-02-13 10:32:00
4069,296,1,2025-02-13 15:32:00,2025-02-13 16:02:00
4070,170,2,2025-02-13 18:35:00,2025-02-13 18:53:00
4071,97,2,2025-02-13 11:44:00,2025-02-13 12:00:00
4072,280,4,2025-02-13 18:31:00,2025-02-13 18:45:00
4073,189,4,2025-02-13 16:10:00,2025-02-13 16:28:00
4074,230,4,2025-02-13 12:44:00,2025-02-13 13:14:00
4075,55,3,2025-02-13 17:42:00,2025-02-13 18:16:00
4076,110,2,2025-02-13 11:34:00,2025-02-13 12:01:00
4077,173,3,2025-02-13 13:32:00,2025-02-13 13:46:00
4078,103,3,2025-02-13 10:00:00,2025-02-13 10:23:00
4079,59,4,2025-02-13 13:32:00,2025-02-13 13:55:00
4080,45,4,2025-02-13 17:41:00,2025-02-13 17:54:00
4081,263,2,2025-02-13 11:25:00,2025-02-13 11:49:00
4082,227,3,2025-02-13 11:26:00,2025-02-13 11:39:00
4083,76,2,2025-02-13 11:35:00,2025-02-13 12:00:00
4084,188,1,2025-02-13 21:53:00,2025-02-13 22:11:00
4085,145,3,2025-02-13 13:25:00,2025-02-13 13:51:00
4086,192,1,2025-02-13 19:00:00,2025-02-13 19:28:00
4087,155,4,2025-02-13 19:14:00,2025-02-13 19:28:00
4088,128,3,2025-02-13 12:16:00,2025-02-13 12:35:00
4089,266,1,2025-02-13 19:35:00,2025-02-13 19:52:00
4090,182,1,2025-02-13 10:00:00,2025-02-13 10:20:00
4091,150,4,2025-02-13 15:49:00,2025-02-13 16:18:00
4092,224,2,2025-02-13 19:02:00,2025-02-13 19:21:00
4093,42,2,2025-02-14 13:38:00,2025-02-14 13:56:00
4094,100,4,2025-02-14 10:35:00,2025-02-14 10:59:00
4095,91,3,2025-02-14 10:00:00,2025-02-14 10:26:00
4096,275,3,2025-02-14 21:39:00,2025-02-14 22:06:00
4097,113,4,2025-02-14 17:31:00,2025-02-14 17:59:00
4098,125,2,2025-02-14 11:14:00,2025-02-14 11:46:00
4099,121,4,2025-02-14 18:47:00,2025-02-14 19:13:00
4100,56,3,2025-02-14 19:42:00,2025-02-14 20:09:00
4101,226,3,2025-02-14 11:21:00,2025-02-14 11:49:00
4102,298,3,2025-02-14 10:24:00,2025-02-14 10:52:00
4103,118,3,2025-02-14 18:17:00,2025-02-14 18:45:00
4104,35,4,2025-02-14 13:30:00,2025-02-14 13:48:00
4105,225,4,2025-02-14 18:00:00,2025-02-14 18:34:00
4106,212,3,2025-02-14 21:53:00,2025-02-14 22:12:00
4107,115,3,2025-02-14 18:07:00,2025-02-14 18:41:00
4108,201,2,2025-02-14 21:08:00,2025-02-14 21:21:00
4109,135,3,2025-02-14 21:26:00,2025-02-14 21:49:00
4110,195,1,2025-02-14 16:30:00,2025-02-14 16:46:00
4111,180,4,2025-02-14 12:56:00,2025-02-14 13:15:00
4112,67,4,2025-02-14 12:01:00,2025-02-14 12:31:00
4113,134,1,2025-02-14 10:44:00,2025-02-14 10:59:00
4114,277,1,2025-02-14 16:42:00,2025-02-14 16:59:00
4115,151,1,2025-02-14 18:40:00,2025-02-14 18:54:00
4116,179,4,2025-02-14 20:11:00,2025-02-14 20:31:00
4117,191,2,2025-02-14 12:55:00,2025-02-14 13:17:00
4118,88,4,2025-02-14 19:01:00,2025-02-14 19:34:00
4119,253,4,2025-02-14 17:43:00,2025-02-14 18:14:00
4120,107,3,2025-02-14 18:06:00,2025-02-14 18:18:00
4121,243,4,2025-02-14 12:11:00,2025-02-14 12:28:00
4122,282,3,2025-02-14 20:11:00,2025-02-14 20:28:00
4123,49,4,2025-02-14 12:07:00,2025-02-14 12:21:00
4124,52,1,2025-02-14 19:13:00,2025-02-14 19:29:00
4125,176,4,2025-02-14 11:05:00,2025-02-14 11:24:00
4126,55,1,2025-02-14 10:54:00,2025-02-14 11:22:00
4127,4,4,2025-02-14 12:43:00,2025-02-14 13:05:00
4128,154,2,2025-02-14 11:11:00,2025-02-14 11:27:00
4129,139,1,2025-02-14 12:11:00,2025-02-14 12:23:00
4130,36,3,2025-02-14 16:12:00,2025-02-14 16:26:00
4131,26,3,2025-02-14 17:24:00,2025-02-14 17:44:00
4132,217,4,2025-02-14 12:16:00,2025-02-14 12:28:00
4133,229,4,2025-02-14 16:20:00,2025-02-14 16:46:00
4134,99,3,2025-02-14 18:39:00,2025-02-14 18:56:00
4135,98,4,2025-02-14 17:00:00,2025-02-14 17:26:00
4136,260,1,2025-02-14 17:24:00,2025-02-14 17:58:00
4137,247,3,2025-02-14 19:50:00,2025-02-14 20:14:00
4138,10,3,2025-02-14 16:56:00,2025-02-14 17:26:00
4139,148,1,2025-02-14 13:20:00,2025-02-14 13:38:00
4140,27,4,2025-02-14 14:15:00,2025-02-14 14:38:00
4141,41,3,2025-02-14 17:27:00,2025-02-14 17:46:00
4142,137,1,2025-02-14 10:00:00,2025-02-14 10:28:00
4143,62,4,2025-02-14 11:20:00,2025-02-14 11:40:00
4144,254,2,2025-02-14 17:30:00,2025-02-14 17:52:00
4145,167,2,2025-02-14 13:01:00,2025-02-14 13:29:00
4146,290,4,2025-02-14 10:52:00,2025-02-14 11:25:00
4147,150,1,2025-02-14 21:42:00,2025-02-14 21:54:00
4148,296,1,2025-02-14 20:05:00,2025-02-14 20:37:00
4149,268,3,2025-02-14 10:00:00,2025-02-14 10:23:00
4150,204,1,2025-02-14 15:34:00,2025-02-14 15:57:00
4151,50,4,2025-02-14 12:53:00,2025-02-14 13:10:00
4152,77,4,2025-02-14 18:55:00,2025-02-14 19:12:00
4153,59,1,2025-02-14 12:53:00,2025-02-14 13:20:00
4154,178,1,2025-02-14 19:15:00,2025-02-14 19:33:00
4155,82,2,2025-02-14 20:25:00,2025-02-14 20:53:00
4156,39,2,2025-02-14 11:01:00,2025-02-14 11:33:00
4157,208,3,2025-02-14 12:47:00,2025-02-14 13:12:00
4158,85,3,2025-02-14 12:47:00,2025-02-14 13:02:00
4159,163,4,2025-02-14 18:17:00,2025-02-14 18:50:00
4160,216,3,2025-02-14 14:23:00,2025-02-14 14:41:00
4161,158,1,2025-02-14 19:45:00,2025-02-14 20:08:00
4162,156,1,2025-02-14 19:11:00,2025-02-14 19:43:00
4163,73,4,2025-02-14 17:46:00,2025-02-14 18:16:00
4164,165,1,2025-02-14 21:53:00,2025-02-14 22:20:00
4165,235,1,2025-02-14 17:52:00,2025-02-14 18:10:00
4166,166,2,2025-02-14 15:45:00,2025-02-14 16:10:00
4167,221,4,2025-02-14 19:57:00,2025-02-14 20:17:00
4168,278,3,2025-02-14 20:28:00,2025-02-14 20:52:00
4169,168,3,2025-02-14 16:05:00,2025-02-14 16:24:00
4170,155,1,2025-02-14 16:57:00,2025-02-14 17:31:00
4171,236,2,2025-02-14 11:57:00,2025-02-14 12:09:00
4172,206,2,2025-02-14 15:30:00,2025-02-14 15:45:00
4173,288,4,2025-02-14 10:00:00,2025-02-14 10:20:00
4174,144,3,2025-02-14 11:23:00,2025-02-14 11:54:00
4175,104,3,2025-02-14 18:18:00,2025-02-14 18:39:00
4176,76,2,2025-02-14 17:21:00,2025-02-14 17:38:00
4177,224,2,2025-02-14 13:51:00,2025-02-14 14:12:00
4178,15,1,2025-02-14 12:12:00,2025-02-14 12:35:00
4179,242,2,2025-02-14 18:41:00,2025-02-14 19:04:00
4180,80,2,2025-02-14 19:51:00,2025-02-14 20:16:00
4181,136,4,2025-02-14 20:36:00,2025-02-14 20:54:00
4182,70,3,2025-02-14 19:56:00,2025-02-14 20:21:00
4183,48,3,2025-02-14 10:00:00,2025-02-14 10:25:00
4184,283,2,2025-02-14 20:44:00,2025-02-14 21:12:00
4185,29,4,2025-02-14 16:14:00,2025-02-14 16:35:00
4186,123,3,2025-02-14 13:06:00,2025-02-14 13:39:00
4187,129,3,2025-02-14 21:26:00,2025-02-14 21:54:00
4188,251,3,2025-02-14 19:32:00,2025-02-14 20:05:00
4189,169,2,2025-02-14 10:27:00,2025-02-14 10:58:00
4190,47,2,2025-02-14 19:25:00,2025-02-14 19:40:00
4191,90,2,2025-02-14 20:06:00,2025-02-14 20:21:00
4192,230,3,2025-02-14 21:26:00,2025-02-14 21:52:00
4193,23,2,2025-02-14 20:09:00,2025-02-14 20:32:00
4194,16,2,2025-02-14 17:48:00,2025-02-14 18:19:00
4195,214,3,2025-02-14 19:28:00,2025-02-14 19:45:00
4196,198,2,2025-02-14 10:08:00,2025-02-14 10:42:00
4197,265,3,2025-02-14 17:53:00,2025-02-14 18:05:00
4198,291,3,2025-02-14 17:07:00,2025-02-14 17:24:00
4199,124,1,2025-02-14 10:58:00,2025-02-14 11:16:00
4200,22,4,2025-02-14 20:24:00,2025-02-14 20:50:00
4201,81,3,2025-02-14 19:42:00,2025-02-14 19:58:00
4202,252,4,2025-02-14 17:28:00,2025-02-14 18:01:00
4203,293,3,2025-02-14 15:32:00,2025-02-14 15:56:00
4204,9,4,2025-02-14 18:54:00,2025-02-14 19:27:00
4205,232,2,2025-02-14 10:45:00,2025-02-14 11:12:00
4206,54,1,2025-02-14 13:26:00,2025-02-14 13:38:00
4207,161,1,2025-02-14 14:22:00,2025-02-14 14:47:00
4208,17,2,2025-02-14 20:21:00,2025-02-14 20:34:00
4209,184,2,2025-02-14 21:04:00,2025-02-14 21:21:00
4210,234,4,2025-02-14 12:18:00,2025-02-14 12:31:00
4211,86,2,2025-02-14 16:58:00,2025-02-14 17:13:00
4212,286,3,2025-02-14 13:02:00,2025-02-14 13:23:00
4213,289,4,2025-02-14 21:40:00,2025-02-14 22:10:00
4214,20,3,2025-02-14 18:36:00,2025-02-14 19:10:00
4215,21,4,2025-02-14 11:42:00,2025-02-14 12:08:00
4216,249,3,2025-02-14 10:00:00,2025-02-14 10:14:00
4217,103,3,2025-02-14 18:57:00,2025-02-14 19:22:00
4218,63,3,2025-02-14 18:01:00,2025-02-14 18:31:00
4219,227,4,2025-02-14 18:38:00,2025-02-14 19:02:00
4220,116,3,2025-02-14 13:45:00,2025-02-14 14:04:00
4221,11,1,2025-02-14 16:27:00,2025-02-14 16:42:00
4222,199,1,2025-02-14 21:53:00,2025-02-14 22:11:00
4223,149,1,2025-02-14 18:41:00,2025-02-14 19:14:00
4224,189,1,2025-02-14 19:54:00,2025-02-14 20:16:00
4225,51,3,2025-02-14 19:34:00,2025-02-14 19:51:00
4226,28,1,2025-02-14 12:58:00,2025-02-14 13:29:00
4227,297,3,2025-02-14 19:02:00,2025-02-14 19:14:00
4228,295,4,2025-02-14 12:14:00,2025-02-14 12:37:00
4229,69,2,2025-02-14 17:12:00,2025-02-14 17:41:00
4230,101,2,2025-02-14 12:58:00,2025-02-14 13:25:00
4231,119,4,2025-02-14 13:37:00,2025-02-14 14:04:00
4232,192,4,2025-02-14 10:51:00,2025-02-14 11:24:00
4233,263,2,2025-02-14 20:08:00,2025-02-14 20:42:00
4234,159,2,2025-02-14 13:46:00,2025-02-14 14:14:00
4235,183,2,2025-02-14 19:08:00,2025-02-14 19:34:00
4236,299,4,2025-02-14 20:29:00,2025-02-14 20:54:00
4237,241,1,2025-02-14 11:22:00,2025-02-14 11:51:00
4238,74,1,2025-02-14 19:33:00,2025-02-14 19:52:00
4239,250,3,2025-02-14 21:40:00,2025-02-14 22:00:00
4240,61,3,2025-02-14 19:22:00,2025-02-14 19:50:00
4241,64,4,2025-02-14 13:04:00,2025-02-14 13:28:00
4242,262,4,2025-02-14 14:23:00,2025-02-14 14:48:00
4243,222,1,2025-02-14 13:02:00,2025-02-14 13:30:00
4244,200,1,2025-02-14 21:17:00,2025-02-14 21:38:00
4245,211,4,2025-02-14 17:50:00,2025-02-14 18:21:00
4246,33,2,2025-02-15 10:37:00,2025-02-15 11:08:00
4247,184,1,2025-02-15 10:51:00,2025-02-15 11:11:00
4248,87,4,2025-02-15 18:21:00,2025-02-15 18:44:00
4249,260,4,2025-02-15 10:28:00,2025-02-15 10:49:00
4250,147,2,2025-02-15 11:11:00,2025-02-15 11:28:00
4251,219,2,2025-02-15 17:51:00,2025-02-15 18:17:00
4252,232,2,2025-02-15 18:35:00,2025-02-15 18:52:00
4253,174,1,2025-02-15 18:24:00,2025-02-15 18:52:00
4254,243,3,2025-02-15 19:40:00,2025-02-15 20:07:00
4255,120,2,2025-02-15 18:05:00,2025-02-15 18:34:00
4256,29,2,2025-02-15 14:48:00,2025-02-15 15:06:00
4257,254,4,2025-02-15 18:25:00,2025-02-15 18:54:00
4258,127,3,2025-02-15 16:43:00,2025-02-15 17:14:00
4259,273,1,2025-02-15 17:20:00,2025-02-15 17:34:00
4260,59,2,2025-02-15 10:46:00,2025-02-15 10:58:00
4261,278,4,2025-02-15 19:42:00,2025-02-15 20:12:00
4262,74,2,2025-02-15 12:03:00,2025-02-15 12:18:00
4263,206,4,2025-02-15 10:31:00,2025-02-15 11:03:00
4264,152,1,2025-02-15 11:26:00,2025-02-15 11:49:00
4265,296,1,2025-02-15 14:32:00,2025-02-15 14:55:00
4266,229,3,2025-02-15 21:02:00,2025-02-15 21:28:00
4267,41,3,2025-02-15 17:50:00,2025-02-15 18:24:00
4268,274,1,2025-02-15 14:00:00,2025-02-15 14:15:00
4269,79,1,2025-02-15 12:03:00,2025-02-15 12:24:00
4270,150,2,2025-02-15 18:08:00,2025-02-15 18:26:00
4271,262,4,2025-02-15 18:50:00,2025-02-15 19:03:00
4272,280,3,2025-02-15 18:42:00,2025-02-15 18:56:00
4273,281,1,2025-02-15 10:46:00,2025-02-15 11:09:00
4274,61,1,2025-02-15 18:05:00,2025-02-15 18:39:00
4275,208,3,2025-02-15 21:15:00,2025-02-15 21:48:00
4276,198,3,2025-02-15 10:21:00,2025-02-15 10:35:00
4277,119,2,2025-02-15 12:20:00,2025-02-15 12:46:00
4278,55,3,2025-02-15 13:48:00,2025-02-15 14:20:00
4279,75,3,2025-02-15 18:37:00,2025-02-15 19:11:00
4280,235,1,2025-02-15 16:32:00,2025-02-15 16:58:00
4281,57,4,2025-02-15 14:33:00,2025-02-15 14:54:00
4282,96,3,2025-02-15 13:59:00,2025-02-15 14:33:00
4283,46,3,2025-02-15 18:34:00,2025-02-15 18:49:00
4284,85,3,2025-02-15 18:24:00,2025-02-15 18:58:00
4285,16,2,2025-02-15 12:59:00,2025-02-15 13:24:00
4286,293,1,2025-02-15 19:27:00,2025-02-15 19:55:00
4287,84,2,2025-02-15 19:03:00,2025-02-15 19:36:00
4288,151,1,2025-02-15 21:53:00,2025-02-15 22:06:00
4289,228,2,2025-02-15 12:22:00,2025-02-15 12:48:00
4290,164,3,2025-02-15 11:57:00,2025-02-15 12:14:00
4291,144,3,2025-02-15 11:56:00,2025-02-15 12:13:00
4292,221,4,2025-02-15 13:36:00,2025-02-15 14:09:00
4293,205,4,2025-02-15 10:54:00,2025-02-15 11:14:00
4294,116,1,2025-02-15 17:28:00,2025-02-15 17:58:00
4295,90,1,2025-02-15 19:27:00,2025-02-15 19:54:00
4296,65,2,2025-02-15 20:49:00,2025-02-15 21:23:00
4297,128,4,2025-02-15 15:20:00,2025-02-15 15:35:00
4298,134,1,2025-02-15 16:29:00,2025-02-15 17:01:00
4299,172,2,2025-02-15 16:10:00,2025-02-15 16:25:00
4300,250,1,2025-02-15 13:53:00,2025-02-15 14:13:00
4301,186,4,2025-02-15 17:02:00,2025-02-15 17:17:00
4302,192,4,2025-02-15 10:00:00,2025-02-15 10:29:00
4303,268,1,2025-02-15 15:16:00,2025-02-15 15:28:00
4304,110,1,2025-02-15 21:24:00,2025-02-15 21:52:00
4305,68,4,2025-02-15 10:00:00,2025-02-15 10:18:00
4306,169,1,2025-02-15 18:41:00,2025-02-15 18:57:00
4307,15,3,2025-02-15 18:16:00,2025-02-15 18:47:00
4308,201,4,2025-02-15 12:42:00,2025-02-15 12:55:00
4309,45,3,2025-02-15 14:20:00,2025-02-15 14:41:00
4310,240,3,2025-02-15 11:12:00,2025-02-15 11:30:00
4311,102,4,2025-02-15 12:39:00,2025-02-15 13:02:00
4312,11,4,2025-02-15 17:51:00,2025-02-15 18:11:00
4313,12,4,2025-02-15 11:46:00,2025-02-15 12:14:00
4314,257,3,2025-02-15 10:34:00,2025-02-15 10:51:00
4315,145,4,2025-02-15 21:53:00,2025-02-15 22:16:00
4316,143,2,2025-02-15 17:07:00,2025-02-15 17:21:00
4317,114,3,2025-02-15 10:29:00,2025-02-15 10:50:00
4318,7,3,2025-02-15 18:44:00,2025-02-15 19:07:00
4319,52,2,2025-02-15 16:54:00,2025-02-15 17:10:00
4320,69,1,2025-02-15 13:18:00,2025-02-15 13:31:00
4321,157,2,2025-02-15 21:14:00,2025-02-15 21:41:00
4322,9,3,2025-02-15 13:00:00,2025-02-15 13:34:00
4323,272,2,2025-02-15 19:58:00,2025-02-15 20:10:00
4324,252,2,2025-02-15 21:13:00,2025-02-15 21:39:00
4325,91,3,2025-02-15 11:45:00,2025-02-15 12:09:00
4326,47,1,2025-02-15 19:14:00,2025-02-15 19:48:00
4327,142,3,2025-02-15 17:57:00,2025-02-15 18:21:00
4328,10,3,2025-02-15 21:53:00,2025-02-15 22:20:00
4329,183,4,2025-02-15 18:36:00,2025-02-15 19:07:00
4330,53,4,2025-02-15 20:01:00,2025-02-15 20:29:00
4331,264,4,2025-02-15 10:00:00,2025-02-15 10:12:00
4332,126,3,2025-02-15 14:08:00,2025-02-15 14:20:00
4333,93,3,2025-02-15 18:43:00,2025-02-15 18:59:00
4334,1,2,2025-02-15 11:27:00,2025-02-15 11:49:00
4335,220,1,2025-02-15 20:35:00,2025-02-15 20:59:00
4336,242,1,2025-02-15 16:24:00,2025-02-15 16:43:00
4337,170,3,2025-02-15 13:37:00,2025-02-15 13:56:00
4338,261,4,2025-02-15 16:28:00,2025-02-15 17:02:00
4339,249,1,2025-02-15 17:26:00,2025-02-15 17:55:00
4340,282,2,2025-02-15 17:23:00,2025-02-15 17:39:00
4341,139,4,2025-02-15 17:46:00,2025-02-15 18:19:00
4342,179,1,2025-02-15 17:44:00,2025-02-15 18:09:00
4343,124,2,2025-02-15 10:56:00,2025-02-15 11:15:00
4344,54,1,2025-02-15 12:33:00,2025-02-15 12:51:00
4345,140,2,2025-02-15 10:08:00,2025-02-15 10:24:00
4346,31,4,2025-02-15 18:00:00,2025-02-15 18:29:00
4347,49,1,2025-02-15 19:06:00,2025-02-15 19:21:00
4348,212,2,2025-02-15 13:34:00,2025-02-15 13:55:00
